Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:01.61]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.85]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.86]   Starting:    Hamlet.RadioEngine.Tests
[xUnit.net 00:00:02.08]   Finished:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhereTheSecondDecodersFirstDitGoesTests.ThroughTheCaseSampleBySample [194 ms]
  Standard Output Messages:
 HM-REQ-122 | trace | emitted `GARIS CQ ` | 8256 decision samples
 mark | 1 | 10.0026 s to 10.0643 s | 493 samples
 mark | 2 | 10.1359 s to 10.3309 s | 1560 samples
 mark | 3 | 10.4025 s to 10.5975 s | 1560 samples
 mark | 4 | 10.6693 s to 10.7309 s | 493 samples
 mark | 5 | 10.9359 s to 10.9975 s | 493 samples
 mark | 6 | 11.0693 s to 11.2643 s | 1560 samples
 lead-in last second | 500 samples | in tone 227 | downs 22 | spikes 18 | ups 4 | mean CWupper 0.8389 | mean CWlower 0.8395 | mean value 0.8404 | mean magnitude 0.02390 | agc_peak 0.02862 | noise_floor 0.02273 | sig_avg 0.02400
 row | t_in s | t_filt s | magnitude | value | agc_peak | noise_floor | sig_avg | CWupper | CWlower | state | smpl_ctr | two_dots | events | printed | held
 row | 10.7959 | 10.8600 | 0.02451 | 0.1358 | 0.18053 | 0.02324 | 0.07207 | 0.3451 | 0.3181 | after | 5280 | 965 |  |  | --.
 row | 10.7979 | 10.8620 | 0.02476 | 0.1371 | 0.18053 | 0.02324 | 0.07202 | 0.3449 | 0.3179 | after | 5296 | 965 |  |  | --.
 row | 10.7999 | 10.8640 | 0.02516 | 0.1394 | 0.18053 | 0.02324 | 0.07198 | 0.3447 | 0.3177 | after | 5312 | 965 |  |  | --.
 row | 10.8019 | 10.8660 | 0.02491 | 0.1380 | 0.18053 | 0.02324 | 0.07193 | 0.3445 | 0.3175 | after | 5328 | 965 |  |  | --.
 row | 10.8039 | 10.8680 | 0.02314 | 0.1282 | 0.18053 | 0.02324 | 0.07188 | 0.3443 | 0.3173 | after | 5344 | 965 |  |  | --.
 row | 10.8059 | 10.8700 | 0.02469 | 0.1368 | 0.18053 | 0.02324 | 0.07183 | 0.3441 | 0.3172 | after | 5360 | 965 |  |  | --.
 row | 10.8079 | 10.8720 | 0.02552 | 0.1414 | 0.18053 | 0.02324 | 0.07179 | 0.3439 | 0.3170 | after | 5376 | 965 |  |  | --.
 row | 10.8099 | 10.8740 | 0.02499 | 0.1384 | 0.18053 | 0.02325 | 0.07174 | 0.3437 | 0.3168 | after | 5392 | 965 |  |  | --.
 row | 10.8119 | 10.8760 | 0.02542 | 0.1408 | 0.18053 | 0.02325 | 0.07169 | 0.3435 | 0.3166 | after | 5408 | 965 |  |  | --.
 row | 10.8139 | 10.8780 | 0.02521 | 0.1397 | 0.18053 | 0.02325 | 0.07165 | 0.3433 | 0.3165 | after | 5424 | 965 |  |  | --.
 row | 10.8159 | 10.8800 | 0.02464 | 0.1365 | 0.18053 | 0.02325 | 0.07160 | 0.3431 | 0.3163 | after | 5440 | 965 |  |  | --.
 row | 10.8179 | 10.8820 | 0.02269 | 0.1257 | 0.18053 | 0.02325 | 0.07155 | 0.3428 | 0.3161 | after | 5456 | 965 |  |  | --.
 row | 10.8199 | 10.8840 | 0.02124 | 0.1177 | 0.18053 | 0.02324 | 0.07150 | 0.3426 | 0.3159 | after | 5472 | 965 |  |  | --.
 row | 10.8219 | 10.8860 | 0.02117 | 0.1173 | 0.18053 | 0.02323 | 0.07145 | 0.3424 | 0.3157 | after | 5488 | 965 |  |  | --.
 row | 10.8239 | 10.8880 | 0.02062 | 0.1142 | 0.18053 | 0.02322 | 0.07140 | 0.3421 | 0.3154 | after | 5504 | 965 |  |  | --.
 row | 10.8259 | 10.8900 | 0.01914 | 0.1060 | 0.18053 | 0.02320 | 0.07135 | 0.3419 | 0.3152 | after | 5520 | 965 |  |  | --.
 row | 10.8279 | 10.8920 | 0.01701 | 0.0942 | 0.18053 | 0.02316 | 0.07129 | 0.3416 | 0.3149 | after | 5536 | 965 |  |  | --.
 row | 10.8299 | 10.8940 | 0.01665 | 0.0922 | 0.18053 | 0.02313 | 0.07124 | 0.3413 | 0.3147 | after | 5552 | 965 |  |  | --.
 row | 10.8319 | 10.8960 | 0.01666 | 0.0923 | 0.18053 | 0.02310 | 0.07118 | 0.3410 | 0.3144 | after | 5568 | 965 |  |  | --.
 row | 10.8339 | 10.8980 | 0.01627 | 0.0901 | 0.18053 | 0.02307 | 0.07113 | 0.3408 | 0.3141 | after | 5584 | 965 |  |  | --.
 row | 10.8359 | 10.9000 | 0.01722 | 0.0954 | 0.18053 | 0.02304 | 0.07108 | 0.3405 | 0.3139 | after | 5600 | 965 |  |  | --.
 row | 10.8379 | 10.9020 | 0.01755 | 0.0972 | 0.18053 | 0.02301 | 0.07102 | 0.3402 | 0.3136 | after | 5616 | 965 |  |  | --.
 row | 10.8399 | 10.9040 | 0.01558 | 0.0863 | 0.18053 | 0.02297 | 0.07097 | 0.3399 | 0.3134 | after | 5632 | 965 |  |  | --.
 row | 10.8419 | 10.9060 | 0.01845 | 0.1022 | 0.18053 | 0.02295 | 0.07091 | 0.3397 | 0.3131 | after | 5648 | 965 |  |  | --.
 row | 10.8439 | 10.9080 | 0.01878 | 0.1040 | 0.18053 | 0.02293 | 0.07086 | 0.3394 | 0.3129 | after | 5664 | 965 |  |  | --.
 row | 10.8459 | 10.9100 | 0.01880 | 0.1042 | 0.18053 | 0.02291 | 0.07081 | 0.3392 | 0.3126 | after | 5680 | 965 |  |  | --.
 row | 10.8479 | 10.9120 | 0.01837 | 0.1017 | 0.18053 | 0.02289 | 0.07076 | 0.3389 | 0.3124 | after | 5696 | 965 |  |  | --.
 row | 10.8499 | 10.9140 | 0.01791 | 0.0992 | 0.18053 | 0.02286 | 0.07071 | 0.3387 | 0.3121 | after | 5712 | 965 |  |  | --.
 row | 10.8519 | 10.9160 | 0.01853 | 0.1027 | 0.18053 | 0.02284 | 0.07065 | 0.3384 | 0.3119 | after | 5728 | 965 |  |  | --.
 row | 10.8539 | 10.9180 | 0.01886 | 0.1045 | 0.18053 | 0.02282 | 0.07060 | 0.3381 | 0.3117 | after | 5744 | 965 |  |  | --.
 row | 10.8559 | 10.9200 | 0.01919 | 0.1063 | 0.18053 | 0.02280 | 0.07055 | 0.3379 | 0.3114 | after | 5760 | 965 |  |  | --.
 row | 10.8579 | 10.9220 | 0.02070 | 0.1147 | 0.18053 | 0.02279 | 0.07050 | 0.3377 | 0.3112 | after | 5776 | 965 |  |  | --.
 row | 10.8599 | 10.9240 | 0.02154 | 0.1193 | 0.18053 | 0.02278 | 0.07045 | 0.3374 | 0.3110 | after | 5792 | 965 |  |  | --.
 row | 10.8619 | 10.9260 | 0.02153 | 0.1192 | 0.18053 | 0.02278 | 0.07040 | 0.3372 | 0.3108 | after | 5808 | 965 |  |  | --.
 row | 10.8639 | 10.9280 | 0.02341 | 0.1297 | 0.18053 | 0.02278 | 0.07036 | 0.3370 | 0.3107 | after | 5824 | 965 |  |  | --.
 row | 10.8659 | 10.9300 | 0.02507 | 0.1389 | 0.18053 | 0.02278 | 0.07031 | 0.3368 | 0.3105 | after | 5840 | 965 |  |  | --.
 row | 10.8679 | 10.9320 | 0.02535 | 0.1404 | 0.18053 | 0.02278 | 0.07026 | 0.3366 | 0.3103 | after | 5856 | 965 |  |  | --.
 row | 10.8699 | 10.9340 | 0.02431 | 0.1347 | 0.18053 | 0.02278 | 0.07022 | 0.3364 | 0.3101 | after | 5872 | 965 |  |  | --.
 row | 10.8719 | 10.9360 | 0.02340 | 0.1296 | 0.18053 | 0.02279 | 0.07017 | 0.3362 | 0.3100 | after | 5888 | 965 |  |  | --.
 row | 10.8739 | 10.9380 | 0.02055 | 0.1138 | 0.18053 | 0.02277 | 0.07012 | 0.3360 | 0.3097 | after | 5904 | 965 |  |  | --.
 row | 10.8759 | 10.9400 | 0.01923 | 0.1065 | 0.18053 | 0.02276 | 0.07007 | 0.3357 | 0.3095 | after | 5920 | 965 |  |  | --.
 row | 10.8779 | 10.9420 | 0.01982 | 0.1098 | 0.18053 | 0.02274 | 0.07002 | 0.3355 | 0.3093 | after | 5936 | 965 |  |  | --.
 row | 10.8799 | 10.9440 | 0.01950 | 0.1080 | 0.18053 | 0.02273 | 0.06997 | 0.3352 | 0.3091 | after | 5952 | 965 |  |  | --.
 row | 10.8819 | 10.9460 | 0.02007 | 0.1112 | 0.18053 | 0.02271 | 0.06992 | 0.3350 | 0.3089 | after | 5968 | 965 |  |  | --.
 row | 10.8839 | 10.9480 | 0.02193 | 0.1215 | 0.18053 | 0.02271 | 0.06987 | 0.3348 | 0.3087 | after | 5984 | 965 |  |  | --.
 row | 10.8859 | 10.9500 | 0.02458 | 0.1362 | 0.18053 | 0.02271 | 0.06983 | 0.3346 | 0.3085 | after | 6000 | 965 |  |  | --.
 row | 10.8879 | 10.9520 | 0.02550 | 0.1413 | 0.18053 | 0.02271 | 0.06978 | 0.3344 | 0.3083 | idle | 6016 | 965 |  | G | 
 row | 10.8899 | 10.9540 | 0.02662 | 0.1474 | 0.18053 | 0.02272 | 0.06974 | 0.3342 | 0.3082 | idle | 6032 | 965 |  |  | 
 row | 10.8919 | 10.9560 | 0.02773 | 0.1536 | 0.18053 | 0.02272 | 0.06970 | 0.3340 | 0.3080 | idle | 6048 | 965 |  |  | 
 row | 10.8939 | 10.9580 | 0.02760 | 0.1529 | 0.18053 | 0.02273 | 0.06966 | 0.3339 | 0.3079 | idle | 6064 | 965 |  |  | 
 row | 10.8959 | 10.9600 | 0.02643 | 0.1464 | 0.18053 | 0.02273 | 0.06961 | 0.3337 | 0.3077 | idle | 6080 | 965 |  |  | 
 row | 10.8979 | 10.9620 | 0.02772 | 0.1535 | 0.18053 | 0.02274 | 0.06957 | 0.3335 | 0.3075 | idle | 6096 | 965 |  |  | 
 row | 10.8999 | 10.9640 | 0.02806 | 0.1554 | 0.18053 | 0.02274 | 0.06953 | 0.3333 | 0.3074 | idle | 6112 | 965 |  |  | 
 row | 10.9019 | 10.9660 | 0.02693 | 0.1492 | 0.18053 | 0.02274 | 0.06949 | 0.3331 | 0.3072 | idle | 6128 | 965 |  |  | 
 row | 10.9039 | 10.9680 | 0.02710 | 0.1501 | 0.18053 | 0.02275 | 0.06944 | 0.3329 | 0.3071 | idle | 6144 | 965 |  |  | 
 row | 10.9059 | 10.9700 | 0.02729 | 0.1512 | 0.18053 | 0.02275 | 0.06940 | 0.3328 | 0.3069 | idle | 6160 | 965 |  |  | 
 row | 10.9079 | 10.9720 | 0.02886 | 0.1599 | 0.18053 | 0.02276 | 0.06936 | 0.3326 | 0.3068 | idle | 6176 | 965 |  |  | 
 row | 10.9099 | 10.9740 | 0.03018 | 0.1672 | 0.18053 | 0.02277 | 0.06932 | 0.3324 | 0.3066 | idle | 6192 | 965 |  |  | 
 row | 10.9119 | 10.9760 | 0.03123 | 0.1730 | 0.18053 | 0.02278 | 0.06928 | 0.3323 | 0.3065 | idle | 6208 | 965 |  |  | 
 row | 10.9139 | 10.9780 | 0.03289 | 0.1822 | 0.18053 | 0.02279 | 0.06925 | 0.3321 | 0.3064 | idle | 6224 | 965 |  |  | 
 row | 10.9159 | 10.9800 | 0.03241 | 0.1795 | 0.18053 | 0.02280 | 0.06921 | 0.3320 | 0.3062 | idle | 6240 | 965 |  |  | 
 row | 10.9179 | 10.9820 | 0.03016 | 0.1670 | 0.18053 | 0.02280 | 0.06917 | 0.3318 | 0.3061 | idle | 6256 | 965 |  |  | 
 row | 10.9199 | 10.9840 | 0.03012 | 0.1668 | 0.18053 | 0.02281 | 0.06913 | 0.3316 | 0.3060 | idle | 6272 | 965 |  |  | 
 row | 10.9219 | 10.9860 | 0.02997 | 0.1660 | 0.18053 | 0.02282 | 0.06909 | 0.3315 | 0.3058 | idle | 6288 | 965 |  |  | 
 row | 10.9239 | 10.9880 | 0.02940 | 0.1628 | 0.18053 | 0.02282 | 0.06905 | 0.3313 | 0.3057 | idle | 6304 | 965 |  |  | 
 row | 10.9259 | 10.9900 | 0.03115 | 0.1726 | 0.18053 | 0.02283 | 0.06902 | 0.3311 | 0.3056 | idle | 6320 | 965 |  |  | 
 row | 10.9279 | 10.9920 | 0.03178 | 0.1761 | 0.18053 | 0.02284 | 0.06898 | 0.3310 | 0.3054 | idle | 6336 | 965 |  |  | 
 row | 10.9299 | 10.9940 | 0.02986 | 0.1654 | 0.18053 | 0.02285 | 0.06894 | 0.3308 | 0.3053 | idle | 6352 | 965 |  |  | 
 row | 10.9319 | 10.9960 | 0.02835 | 0.1570 | 0.18053 | 0.02285 | 0.06890 | 0.3306 | 0.3051 | idle | 6368 | 965 |  |  | 
 row | 10.9339 | 10.9980 | 0.02877 | 0.1594 | 0.18053 | 0.02286 | 0.06886 | 0.3305 | 0.3050 | idle | 6384 | 965 |  |  | 
 row | 10.9359 | 11.0000 | 0.03575 | 0.1980 | 0.18053 | 0.02287 | 0.06883 | 0.3303 | 0.3049 | idle | 6400 | 965 |  |  | 
 row | 10.9379 | 11.0020 | 0.05076 | 0.2812 | 0.18053 | 0.02290 | 0.06881 | 0.3303 | 0.3049 | idle | 6416 | 965 |  |  | 
 row | 10.9399 | 11.0040 | 0.06448 | 0.3572 | 0.18053 | 0.02294 | 0.06880 | 0.3303 | 0.3049 | tone | 0 | 965 | down |  | 
 row | 10.9419 | 11.0060 | 0.07477 | 0.4144 | 0.18042 | 0.02294 | 0.06881 | 0.3305 | 0.3051 | tone | 16 | 965 |  |  | 
 row | 10.9439 | 11.0080 | 0.08726 | 0.4839 | 0.18033 | 0.02294 | 0.06883 | 0.3308 | 0.3053 | tone | 32 | 965 |  |  | 
 row | 10.9459 | 11.0100 | 0.10139 | 0.5625 | 0.18025 | 0.02294 | 0.06886 | 0.3311 | 0.3056 | tone | 48 | 965 |  |  | 
 row | 10.9479 | 11.0120 | 0.11686 | 0.6486 | 0.18019 | 0.02294 | 0.06891 | 0.3314 | 0.3059 | tone | 64 | 965 |  |  | 
 row | 10.9499 | 11.0140 | 0.13240 | 0.7350 | 0.18014 | 0.02294 | 0.06897 | 0.3318 | 0.3062 | tone | 80 | 965 |  |  | 
 row | 10.9519 | 11.0160 | 0.14691 | 0.8157 | 0.18011 | 0.02294 | 0.06905 | 0.3322 | 0.3066 | tone | 96 | 965 |  |  | 
 row | 10.9539 | 11.0180 | 0.15867 | 0.8811 | 0.18008 | 0.02294 | 0.06914 | 0.3326 | 0.3070 | tone | 112 | 965 |  |  | 
 row | 10.9559 | 11.0200 | 0.17219 | 0.9562 | 0.18008 | 0.02294 | 0.06924 | 0.3331 | 0.3074 | tone | 128 | 965 |  |  | 
 row | 10.9579 | 11.0220 | 0.18706 | 1.0386 | 0.18011 | 0.02294 | 0.06936 | 0.3336 | 0.3078 | tone | 144 | 965 |  |  | 
 row | 10.9599 | 11.0240 | 0.20195 | 1.1206 | 0.18022 | 0.02294 | 0.06949 | 0.3339 | 0.3081 | tone | 160 | 965 |  |  | 
 row | 10.9619 | 11.0260 | 0.21520 | 1.1929 | 0.18040 | 0.02294 | 0.06964 | 0.3343 | 0.3084 | tone | 176 | 965 |  |  | 
 row | 10.9639 | 11.0280 | 0.22873 | 1.2662 | 0.18064 | 0.02294 | 0.06980 | 0.3345 | 0.3086 | tone | 192 | 965 |  |  | 
 row | 10.9659 | 11.0300 | 0.24345 | 1.3454 | 0.18095 | 0.02294 | 0.06997 | 0.3347 | 0.3087 | tone | 208 | 965 |  |  | 
 row | 10.9679 | 11.0320 | 0.25306 | 1.3957 | 0.18131 | 0.02294 | 0.07015 | 0.3348 | 0.3088 | tone | 224 | 965 |  |  | 
 row | 10.9699 | 11.0340 | 0.25396 | 1.3979 | 0.18167 | 0.02294 | 0.07034 | 0.3350 | 0.3089 | tone | 240 | 965 |  |  | 
 row | 10.9719 | 11.0360 | 0.25280 | 1.3888 | 0.18203 | 0.02294 | 0.07052 | 0.3351 | 0.3090 | tone | 256 | 965 |  |  | 
 row | 10.9739 | 11.0380 | 0.25318 | 1.3881 | 0.18239 | 0.02294 | 0.07070 | 0.3353 | 0.3091 | tone | 272 | 965 |  |  | 
 row | 10.9759 | 11.0400 | 0.25301 | 1.3845 | 0.18274 | 0.02294 | 0.07089 | 0.3354 | 0.3092 | tone | 288 | 965 |  |  | 
 row | 10.9779 | 11.0420 | 0.25159 | 1.3742 | 0.18308 | 0.02294 | 0.07107 | 0.3356 | 0.3093 | tone | 304 | 965 |  |  | 
 row | 10.9799 | 11.0440 | 0.25015 | 1.3638 | 0.18342 | 0.02294 | 0.07125 | 0.3358 | 0.3094 | tone | 320 | 965 |  |  | 
 row | 10.9819 | 11.0460 | 0.24914 | 1.3559 | 0.18375 | 0.02294 | 0.07142 | 0.3359 | 0.3096 | tone | 336 | 965 |  |  | 
 row | 10.9839 | 11.0480 | 0.24914 | 1.3535 | 0.18407 | 0.02294 | 0.07160 | 0.3361 | 0.3097 | tone | 352 | 965 |  |  | 
 row | 10.9859 | 11.0500 | 0.24972 | 1.3542 | 0.18440 | 0.02294 | 0.07178 | 0.3363 | 0.3098 | tone | 368 | 965 |  |  | 
 row | 10.9879 | 11.0520 | 0.24883 | 1.3470 | 0.18472 | 0.02294 | 0.07196 | 0.3365 | 0.3099 | tone | 384 | 965 |  |  | 
 row | 10.9899 | 11.0540 | 0.24678 | 1.3337 | 0.18503 | 0.02294 | 0.07213 | 0.3367 | 0.3101 | tone | 400 | 965 |  |  | 
 row | 10.9919 | 11.0560 | 0.24761 | 1.3359 | 0.18535 | 0.02294 | 0.07231 | 0.3368 | 0.3102 | tone | 416 | 965 |  |  | 
 row | 10.9939 | 11.0580 | 0.25128 | 1.3533 | 0.18568 | 0.02294 | 0.07249 | 0.3370 | 0.3103 | tone | 432 | 965 |  |  | 
 row | 10.9959 | 11.0600 | 0.25021 | 1.3452 | 0.18600 | 0.02294 | 0.07266 | 0.3372 | 0.3105 | tone | 448 | 965 |  |  | 
 row | 10.9979 | 11.0620 | 0.23906 | 1.2834 | 0.18627 | 0.02294 | 0.07283 | 0.3374 | 0.3107 | tone | 464 | 965 |  |  | 
 row | 10.9999 | 11.0640 | 0.22308 | 1.1964 | 0.18645 | 0.02294 | 0.07298 | 0.3377 | 0.3109 | tone | 480 | 965 |  |  | 
 row | 11.0019 | 11.0660 | 0.20773 | 1.1135 | 0.18656 | 0.02294 | 0.07311 | 0.3381 | 0.3112 | tone | 496 | 965 |  |  | 
 row | 11.0039 | 11.0680 | 0.19313 | 1.0351 | 0.18659 | 0.02294 | 0.07323 | 0.3386 | 0.3116 | tone | 512 | 965 |  |  | 
 row | 11.0059 | 11.0700 | 0.17991 | 0.9642 | 0.18658 | 0.02294 | 0.07334 | 0.3391 | 0.3120 | tone | 528 | 965 |  |  | 
 row | 11.0079 | 11.0720 | 0.16649 | 0.8924 | 0.18656 | 0.02294 | 0.07343 | 0.3395 | 0.3124 | tone | 544 | 965 |  |  | 
 row | 11.0099 | 11.0740 | 0.15134 | 0.8114 | 0.18653 | 0.02294 | 0.07351 | 0.3399 | 0.3128 | tone | 560 | 965 |  |  | 
 row | 11.0119 | 11.0760 | 0.13660 | 0.7325 | 0.18648 | 0.02294 | 0.07358 | 0.3403 | 0.3131 | tone | 576 | 965 |  |  | 
 row | 11.0139 | 11.0780 | 0.12215 | 0.6552 | 0.18641 | 0.02294 | 0.07362 | 0.3406 | 0.3134 | tone | 592 | 965 |  |  | 
 row | 11.0159 | 11.0800 | 0.10673 | 0.5728 | 0.18633 | 0.02294 | 0.07366 | 0.3409 | 0.3136 | tone | 608 | 965 |  |  | 
 row | 11.0179 | 11.0820 | 0.09305 | 0.4996 | 0.18624 | 0.02294 | 0.07368 | 0.3411 | 0.3139 | tone | 624 | 965 |  |  | 
 row | 11.0199 | 11.0840 | 0.08034 | 0.4316 | 0.18613 | 0.02294 | 0.07368 | 0.3413 | 0.3141 | tone | 640 | 965 |  |  | 
 row | 11.0219 | 11.0860 | 0.06597 | 0.3544 | 0.18613 | 0.02298 | 0.07368 | 0.3414 | 0.3141 | tone | 656 | 965 |  |  | 
 row | 11.0239 | 11.0880 | 0.05029 | 0.2702 | 0.18613 | 0.02301 | 0.07365 | 0.3413 | 0.3141 | after | 672 | 965 | up 672 |  | .
 row | 11.0259 | 11.0900 | 0.03313 | 0.1780 | 0.18613 | 0.02302 | 0.07361 | 0.3411 | 0.3139 | after | 688 | 965 |  |  | .
 row | 11.0279 | 11.0920 | 0.02114 | 0.1136 | 0.18613 | 0.02301 | 0.07356 | 0.3409 | 0.3137 | after | 704 | 965 |  |  | .
 row | 11.0299 | 11.0940 | 0.01834 | 0.0985 | 0.18613 | 0.02299 | 0.07350 | 0.3406 | 0.3135 | after | 720 | 965 |  |  | .
 row | 11.0319 | 11.0960 | 0.02109 | 0.1133 | 0.18613 | 0.02298 | 0.07345 | 0.3404 | 0.3133 | after | 736 | 965 |  |  | .
 row | 11.0339 | 11.0980 | 0.02117 | 0.1138 | 0.18613 | 0.02297 | 0.07340 | 0.3402 | 0.3131 | after | 752 | 965 |  |  | .
 row | 11.0359 | 11.1000 | 0.02306 | 0.1239 | 0.18613 | 0.02297 | 0.07335 | 0.3399 | 0.3129 | after | 768 | 965 |  |  | .
 row | 11.0379 | 11.1020 | 0.02427 | 0.1304 | 0.18613 | 0.02297 | 0.07330 | 0.3397 | 0.3127 | after | 784 | 965 |  |  | .
 row | 11.0399 | 11.1040 | 0.02429 | 0.1305 | 0.18613 | 0.02297 | 0.07325 | 0.3395 | 0.3125 | after | 800 | 965 |  |  | .
 row | 11.0419 | 11.1060 | 0.02492 | 0.1339 | 0.18613 | 0.02298 | 0.07320 | 0.3393 | 0.3123 | after | 816 | 965 |  |  | .
 row | 11.0439 | 11.1080 | 0.02364 | 0.1270 | 0.18613 | 0.02298 | 0.07315 | 0.3391 | 0.3121 | after | 832 | 965 |  |  | .
 row | 11.0459 | 11.1100 | 0.02261 | 0.1215 | 0.18613 | 0.02297 | 0.07310 | 0.3389 | 0.3119 | after | 848 | 965 |  |  | .
 row | 11.0479 | 11.1120 | 0.02390 | 0.1284 | 0.18613 | 0.02298 | 0.07305 | 0.3387 | 0.3118 | after | 864 | 965 |  |  | .
 row | 11.0499 | 11.1140 | 0.02515 | 0.1351 | 0.18613 | 0.02298 | 0.07301 | 0.3385 | 0.3116 | after | 880 | 965 |  |  | .
 row | 11.0519 | 11.1160 | 0.02514 | 0.1351 | 0.18613 | 0.02298 | 0.07296 | 0.3383 | 0.3114 | after | 896 | 965 |  |  | .
 row | 11.0539 | 11.1180 | 0.02545 | 0.1367 | 0.18613 | 0.02298 | 0.07291 | 0.3381 | 0.3112 | after | 912 | 965 |  |  | .
 row | 11.0559 | 11.1200 | 0.02500 | 0.1343 | 0.18613 | 0.02298 | 0.07286 | 0.3379 | 0.3111 | after | 928 | 965 |  |  | .
 row | 11.0579 | 11.1220 | 0.02514 | 0.1351 | 0.18613 | 0.02299 | 0.07281 | 0.3377 | 0.3109 | after | 944 | 965 |  |  | .
 row | 11.0599 | 11.1240 | 0.02562 | 0.1376 | 0.18613 | 0.02299 | 0.07277 | 0.3375 | 0.3107 | after | 960 | 965 |  |  | .
 row | 11.0619 | 11.1260 | 0.02421 | 0.1301 | 0.18613 | 0.02299 | 0.07272 | 0.3372 | 0.3105 | after | 976 | 965 |  |  | .
 row | 11.0639 | 11.1280 | 0.02192 | 0.1178 | 0.18613 | 0.02298 | 0.07267 | 0.3370 | 0.3103 | after | 992 | 965 |  |  | .
 row | 11.0659 | 11.1300 | 0.02186 | 0.1175 | 0.18613 | 0.02298 | 0.07262 | 0.3368 | 0.3101 | after | 1008 | 965 |  |  | .
 row | 11.0679 | 11.1320 | 0.02327 | 0.1250 | 0.18613 | 0.02298 | 0.07257 | 0.3366 | 0.3099 | after | 1024 | 965 |  |  | .
 row | 11.0699 | 11.1340 | 0.03260 | 0.1751 | 0.18613 | 0.02299 | 0.07253 | 0.3364 | 0.3098 | after | 1040 | 965 |  |  | .
 row | 11.0719 | 11.1360 | 0.04762 | 0.2558 | 0.18613 | 0.02301 | 0.07250 | 0.3363 | 0.3098 | after | 1056 | 965 |  |  | .
 row | 11.0739 | 11.1380 | 0.06219 | 0.3341 | 0.18613 | 0.02305 | 0.07249 | 0.3363 | 0.3098 | after | 1072 | 965 |  |  | .
 row | 11.0759 | 11.1400 | 0.07671 | 0.4124 | 0.18602 | 0.02305 | 0.07250 | 0.3366 | 0.3100 | tone | 1088 | 965 | down |  | .
 row | 11.0779 | 11.1420 | 0.09123 | 0.4906 | 0.18593 | 0.02305 | 0.07252 | 0.3368 | 0.3102 | tone | 1104 | 965 |  |  | .
 row | 11.0799 | 11.1440 | 0.10441 | 0.5618 | 0.18585 | 0.02305 | 0.07255 | 0.3371 | 0.3105 | tone | 1120 | 965 |  |  | .
 row | 11.0819 | 11.1460 | 0.11574 | 0.6230 | 0.18578 | 0.02305 | 0.07259 | 0.3374 | 0.3107 | tone | 1136 | 965 |  |  | .
 row | 11.0839 | 11.1480 | 0.12937 | 0.6966 | 0.18572 | 0.02305 | 0.07265 | 0.3378 | 0.3111 | tone | 1152 | 965 |  |  | .
 row | 11.0859 | 11.1500 | 0.14482 | 0.7800 | 0.18568 | 0.02305 | 0.07272 | 0.3381 | 0.3114 | tone | 1168 | 965 |  |  | .
 row | 11.0879 | 11.1520 | 0.15858 | 0.8542 | 0.18565 | 0.02305 | 0.07281 | 0.3386 | 0.3118 | tone | 1184 | 965 |  |  | .
 row | 11.0899 | 11.1540 | 0.17089 | 0.9206 | 0.18564 | 0.02305 | 0.07290 | 0.3390 | 0.3122 | tone | 1200 | 965 |  |  | .
 row | 11.0919 | 11.1560 | 0.18318 | 0.9868 | 0.18564 | 0.02305 | 0.07301 | 0.3395 | 0.3126 | tone | 1216 | 965 |  |  | .
 row | 11.0939 | 11.1580 | 0.19768 | 1.0645 | 0.18570 | 0.02305 | 0.07314 | 0.3399 | 0.3129 | tone | 1232 | 965 |  |  | .
 row | 11.0959 | 11.1600 | 0.21126 | 1.1369 | 0.18582 | 0.02305 | 0.07328 | 0.3403 | 0.3132 | tone | 1248 | 965 |  |  | .
 row | 11.0979 | 11.1620 | 0.22492 | 1.2091 | 0.18602 | 0.02305 | 0.07343 | 0.3406 | 0.3135 | tone | 1264 | 965 |  |  | .
 row | 11.0999 | 11.1640 | 0.23574 | 1.2656 | 0.18627 | 0.02305 | 0.07359 | 0.3408 | 0.3137 | tone | 1280 | 965 |  |  | .
 row | 11.1019 | 11.1660 | 0.23848 | 1.2785 | 0.18653 | 0.02305 | 0.07376 | 0.3410 | 0.3139 | tone | 1296 | 965 |  |  | .
 row | 11.1039 | 11.1680 | 0.23701 | 1.2689 | 0.18678 | 0.02305 | 0.07392 | 0.3413 | 0.3141 | tone | 1312 | 965 |  |  | .
 row | 11.1059 | 11.1700 | 0.23784 | 1.2716 | 0.18704 | 0.02305 | 0.07408 | 0.3415 | 0.3142 | tone | 1328 | 965 |  |  | .
 row | 11.1079 | 11.1720 | 0.24016 | 1.2822 | 0.18730 | 0.02305 | 0.07425 | 0.3417 | 0.3144 | tone | 1344 | 965 |  |  | .
