Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:01.70]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.90]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.90]   Starting:    Hamlet.RadioEngine.Tests
[xUnit.net 00:01:05.12]   Finished:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhatTheSureLettersMarksLookLikeTests.EverySureLetterAgainstADitADahAndAnElementGap [1 m 3 s]
  Standard Output Messages:
 letter | set | recording | at s | sent | emitted | class | pattern | unit ms | unit from | marks ms/units/distance | inner gaps ms/units/distance | worst mark | worst gap | marks against elements
 letter | real | unadjudicated/cw-2026-08-22-031838 | 9.685 | `,` | `T` | wrong | - | 42.5 | estimator | 220ms/5.18u/d1.73 |  | 1.73 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-22-031838 | 11.030 | `2` | `2` | right | ..--- | 45.2 | marks (441) | 30ms/0.66u/d1.51 85ms/1.88u/d1.59 90ms/1.99u/d1.51 175ms/3.87u/d1.29 210ms/4.65u/d1.55 180ms/3.98u/d1.33 | 45ms/1.00u/d1.00 50ms/1.11u/d1.11 55ms/1.22u/d1.22 50ms/1.11u/d1.11 | 1.59 | 1.22 | 6 of 5
 letter | real | unadjudicated/cw-2026-08-22-031838 | 12.415 | `,` | `,` | right | --..-- | 57.5 | estimator | 200ms/3.48u/d1.16 210ms/3.65u/d1.22 80ms/1.39u/d1.39 50ms/0.87u/d1.15 215ms/3.74u/d1.25 210ms/3.65u/d1.22 | 30ms/0.52u/d1.92 55ms/0.96u/d1.05 55ms/0.96u/d1.05 40ms/0.70u/d1.44 55ms/0.96u/d1.05 | 1.39 | 1.92 | 6 of 6
 letter | real | unadjudicated/cw-2026-08-22-031838 | 13.140 | `A` | `A` | right | .- | 62.5 | estimator | 305ms/4.88u/d1.63 |  | 1.63 | 1.00 | 1 of 2
 letter | real | unadjudicated/cw-2026-08-22-031838 | 13.620 | `N` | `N` | right | -. | 62.5 | estimator | 185ms/2.96u/d1.01 80ms/1.28u/d1.28 | 55ms/0.88u/d1.14 | 1.28 | 1.14 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031838 | 14.225 | `D` | `D` | right | -.. | 62.5 | estimator | 200ms/3.20u/d1.07 75ms/1.20u/d1.20 85ms/1.36u/d1.36 | 55ms/0.88u/d1.14 50ms/0.80u/d1.25 | 1.36 | 1.25 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-22-031838 | 16.530 | `W` | `W` | right | .-- | 43.9 | marks (441) | 115ms/2.62u/d1.14 220ms/5.01u/d1.67 170ms/3.87u/d1.29 | 45ms/1.03u/d1.03 50ms/1.14u/d1.14 | 1.67 | 1.14 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-22-031838 | 16.895 | `I` | `I` | right | .. | 42.5 | estimator | 55ms/1.29u/d1.29 |  | 1.29 | 1.00 | 1 of 2
 letter | real | unadjudicated/cw-2026-08-22-031838 | 17.290 | `T` | `A` | wrong | .- | 42.5 | estimator |  |  | Infinity | 1.00 | 0 of 2
 letter | real | unadjudicated/cw-2026-08-22-031838 | 17.905 | `H` | `H` | right | .... | 54.5 | grid | 85ms/1.56u/d1.56 85ms/1.56u/d1.56 80ms/1.47u/d1.47 75ms/1.38u/d1.38 | 50ms/0.92u/d1.09 50ms/0.92u/d1.09 50ms/0.92u/d1.09 | 1.56 | 1.09 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-22-031838 | 18.640 | `A` | `A` | right | .- | 54.5 | grid | 55ms/1.01u/d1.01 215ms/3.94u/d1.31 | 35ms/0.64u/d1.56 | 1.31 | 1.56 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031838 | 19.490 | `M` | `M` | right | -- | 54.5 | grid | 180ms/3.30u/d1.10 |  | 1.10 | 1.00 | 1 of 2
 letter | real | unadjudicated/cw-2026-08-22-031838 | 19.755 | `E` | `E` | right | . | 60.0 | grid |  |  | Infinity | 1.00 | 0 of 1
 letter | real | unadjudicated/cw-2026-08-22-031838 | 20.250 | `A` | `A` | right | .- | 60.0 | grid | 65ms/1.08u/d1.08 215ms/3.58u/d1.19 | 55ms/0.92u/d1.09 | 1.19 | 1.09 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031838 | 20.745 | `N` | `N` | right | -. | 54.5 | grid | 255ms/4.68u/d1.56 85ms/1.56u/d1.56 | 45ms/0.83u/d1.21 | 1.56 | 1.21 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031838 | 21.845 | `O` | `O` | right | --- | 54.5 | grid | 215ms/3.94u/d1.31 175ms/3.21u/d1.07 215ms/3.94u/d1.31 | 40ms/0.73u/d1.36 50ms/0.92u/d1.09 | 1.31 | 1.36 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-22-031838 | 22.560 | `F` | `F` | right | ..-. | 60.0 | grid | 85ms/1.42u/d1.42 85ms/1.42u/d1.42 185ms/3.08u/d1.03 85ms/1.42u/d1.42 | 45ms/0.75u/d1.33 45ms/0.75u/d1.33 45ms/0.75u/d1.33 | 1.42 | 1.33 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-22-031838 | 23.920 | `2` | `2` | right | ..--- | 60.0 | grid | 130ms/2.17u/d1.38 80ms/1.33u/d1.33 170ms/2.83u/d1.06 215ms/3.58u/d1.19 175ms/2.92u/d1.03 | 55ms/0.92u/d1.09 55ms/0.92u/d1.09 50ms/0.83u/d1.20 55ms/0.92u/d1.09 | 1.38 | 1.20 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031838 | 24.185 | `R` | `T` | wrong | - | 35.0 | estimator |  |  | Infinity | 1.00 | 0 of 1
 letter | real | unadjudicated/cw-2026-08-22-031838 | 24.410 | `E` | `T` | wrong | - | 35.0 | estimator | 170ms/4.86u/d1.62 |  | 1.62 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-22-031905 | 5.175 | `D` | `D` | right | -.. | 67.5 | estimator | 200ms/2.96u/d1.01 85ms/1.26u/d1.26 80ms/1.19u/d1.19 | 50ms/0.74u/d1.35 50ms/0.74u/d1.35 | 1.26 | 1.35 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-22-031905 | 5.535 | `I` | `I` | right | .. | 67.5 | estimator | 40ms/0.59u/d1.69 75ms/1.11u/d1.11 | 55ms/0.81u/d1.23 | 1.69 | 1.23 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031905 | 6.395 | `C` | `C` | right | -.-. | 67.5 | estimator | 195ms/2.89u/d1.04 80ms/1.19u/d1.19 215ms/3.19u/d1.06 50ms/0.74u/d1.35 | 20ms/0.30u/d3.38 50ms/0.74u/d1.35 55ms/0.81u/d1.23 | 1.35 | 3.38 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-22-031905 | 6.780 | `T` | `T` | right | - | 67.5 | estimator | 215ms/3.19u/d1.06 |  | 1.06 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-22-031905 | 7.005 | `E` | `E` | right | . | 67.5 | estimator | 85ms/1.26u/d1.26 |  | 1.26 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-22-031905 | 7.635 | `D` | `D` | right | -.. | 67.5 | estimator | 310ms/4.59u/d1.53 80ms/1.19u/d1.19 | 55ms/0.81u/d1.23 | 1.53 | 1.23 | 2 of 3
 letter | real | unadjudicated/cw-2026-08-22-031905 | 9.115 | `1` | `1` | right | .---- | 67.5 | estimator | 100ms/1.48u/d1.48 210ms/3.11u/d1.04 205ms/3.04u/d1.01 210ms/3.11u/d1.04 215ms/3.19u/d1.06 | 50ms/0.74u/d1.35 25ms/0.37u/d2.70 55ms/0.81u/d1.23 15ms/0.22u/d4.50 | 1.48 | 4.50 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031905 | 10.420 | `0` | `0` | right | ----- | 67.5 | estimator | 160ms/2.37u/d1.27 215ms/3.19u/d1.06 170ms/2.52u/d1.19 215ms/3.19u/d1.06 160ms/2.37u/d1.27 | 50ms/0.74u/d1.35 55ms/0.81u/d1.23 55ms/0.81u/d1.23 45ms/0.67u/d1.50 | 1.27 | 1.50 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031905 | 11.640 | `.` | `.` | right | .-.-.- | 67.5 | estimator | 90ms/1.33u/d1.33 170ms/2.52u/d1.19 80ms/1.19u/d1.19 210ms/3.11u/d1.04 30ms/0.44u/d2.25 210ms/3.11u/d1.04 | 50ms/0.74u/d1.35 35ms/0.52u/d1.93 55ms/0.81u/d1.23 60ms/0.89u/d1.13 50ms/0.74u/d1.35 | 2.25 | 1.93 | 6 of 6
 letter | real | unadjudicated/cw-2026-08-22-031905 | 12.615 | `7` | `7` | right | --... | 67.5 | estimator | 170ms/2.52u/d1.19 220ms/3.26u/d1.09 155ms/2.30u/d1.31 85ms/1.26u/d1.26 | 50ms/0.74u/d1.35 50ms/0.74u/d1.35 55ms/0.81u/d1.23 | 1.31 | 1.35 | 4 of 5
 letter | real | unadjudicated/cw-2026-08-22-031905 | 14.155 | `C` | `I` | wrong | .. | 65.0 | estimator |  |  | Infinity | 1.00 | 0 of 2
 letter | real | unadjudicated/cw-2026-08-22-031905 | 14.635 | `E` | `A` | wrong | .- | 65.0 | estimator | 65ms/1.00u/d1.00 175ms/2.69u/d1.11 | 65ms/1.00u/d1.00 | 1.11 | 1.00 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031905 | 14.980 | `N` | `I` | wrong | .. | 65.0 | estimator | 40ms/0.62u/d1.63 85ms/1.31u/d1.31 | 20ms/0.31u/d3.25 | 1.63 | 3.25 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031905 | 15.150 | `T` | `E` | wrong | . | 55.0 | estimator | 25ms/0.45u/d2.20 |  | 2.20 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-22-031905 | 15.410 | `I` | `I` | right | .. | 55.0 | estimator |  |  | Infinity | 1.00 | 0 of 2
 letter | real | unadjudicated/cw-2026-08-22-031905 | 16.000 | `E` | `T` | wrong | - | 42.5 | estimator | 125ms/2.94u/d1.02 |  | 1.02 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-22-031905 | 16.260 | `T` | `A` | wrong | .- | 42.5 | estimator | 170ms/4.00u/d1.33 |  | 1.33 | 1.00 | 1 of 2
 letter | real | unadjudicated/cw-2026-08-22-031905 | 16.615 | `E` | `N` | wrong | -. | 40.0 | estimator | 150ms/3.75u/d1.25 |  | 1.25 | 1.00 | 1 of 2
 letter | real | unadjudicated/cw-2026-08-22-031905 | 16.880 | `R` | `I` | wrong | .. | 40.0 | estimator | 30ms/0.75u/d1.33 60ms/1.50u/d1.50 | 25ms/0.63u/d1.60 | 1.50 | 1.60 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031905 | 18.285 | `F` | `W` | wrong | .-- | 35.0 | estimator | 120ms/3.43u/d1.14 90ms/2.57u/d1.17 | 45ms/1.29u/d1.29 | 1.17 | 1.29 | 2 of 3
 letter | real | unadjudicated/cw-2026-08-22-031905 | 18.995 | `L` | `L` | right | .-.. | 42.5 | estimator | 80ms/1.88u/d1.59 215ms/5.06u/d1.69 80ms/1.88u/d1.59 65ms/1.53u/d1.53 | 50ms/1.18u/d1.18 55ms/1.29u/d1.29 25ms/0.59u/d1.70 | 1.69 | 1.70 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-22-031905 | 19.610 | `U` | `U` | right | ..- | 47.5 | estimator | 80ms/1.68u/d1.68 300ms/6.32u/d2.11 | 50ms/1.05u/d1.05 | 2.11 | 1.05 | 2 of 3
 letter | real | unadjudicated/cw-2026-08-22-031905 | 20.465 | `X` | `X` | right | -..- | 52.5 | estimator | 180ms/3.43u/d1.14 85ms/1.62u/d1.62 80ms/1.52u/d1.52 170ms/3.24u/d1.08 | 50ms/0.95u/d1.05 50ms/0.95u/d1.05 55ms/1.05u/d1.05 | 1.62 | 1.05 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-22-031905 | 21.090 | `I` | `I` | right | .. | 60.0 | estimator | 80ms/1.33u/d1.33 80ms/1.33u/d1.33 | 50ms/0.83u/d1.20 | 1.33 | 1.20 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031905 | 21.585 | `S` | `S` | right | ... | 60.0 | estimator | 80ms/1.33u/d1.33 40ms/0.67u/d1.50 80ms/1.33u/d1.33 | 50ms/0.83u/d1.20 55ms/0.92u/d1.09 | 1.50 | 1.20 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-22-031905 | 23.055 | `1` | `1` | right | .---- | 60.0 | estimator | 115ms/1.92u/d1.57 220ms/3.67u/d1.22 200ms/3.33u/d1.11 215ms/3.58u/d1.19 180ms/3.00u/d1.00 | 45ms/0.75u/d1.33 15ms/0.25u/d4.00 50ms/0.83u/d1.20 50ms/0.83u/d1.20 | 1.57 | 4.00 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031905 | 24.155 | `2` | `2` | right | ..--- | 65.0 | estimator | 115ms/1.77u/d1.70 45ms/0.69u/d1.44 215ms/3.31u/d1.10 190ms/2.92u/d1.03 215ms/3.31u/d1.10 | 50ms/0.77u/d1.30 50ms/0.77u/d1.30 50ms/0.77u/d1.30 20ms/0.31u/d3.25 | 1.70 | 3.25 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031905 | 24.875 | `5` | `5` | right | ..... | 47.5 | estimator | 60ms/1.26u/d1.26 85ms/1.79u/d1.68 85ms/1.79u/d1.68 85ms/1.79u/d1.68 45ms/0.95u/d1.06 | 35ms/0.74u/d1.36 45ms/0.95u/d1.06 50ms/1.05u/d1.05 50ms/1.05u/d1.05 | 1.68 | 1.36 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031905 | 26.250 | `,` | `,` | right | --..-- | 65.0 | estimator | 260ms/4.00u/d1.33 165ms/2.54u/d1.18 85ms/1.31u/d1.31 85ms/1.31u/d1.31 180ms/2.77u/d1.08 220ms/3.38u/d1.13 | 50ms/0.77u/d1.30 50ms/0.77u/d1.30 50ms/0.77u/d1.30 45ms/0.69u/d1.44 45ms/0.69u/d1.44 | 1.33 | 1.44 | 6 of 6
 letter | real | unadjudicated/cw-2026-08-22-031948 | 3.945 | `1` | `1` | right | .---- | 65.0 | estimator | 80ms/1.23u/d1.23 210ms/3.23u/d1.08 215ms/3.31u/d1.10 215ms/3.31u/d1.10 215ms/3.31u/d1.10 | 15ms/0.23u/d4.33 55ms/0.85u/d1.18 20ms/0.31u/d3.25 50ms/0.77u/d1.30 | 1.23 | 4.33 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 4.690 | `1` | `5` | wrong | ..... | 65.0 | estimator | 85ms/1.31u/d1.31 85ms/1.31u/d1.31 80ms/1.23u/d1.23 85ms/1.31u/d1.31 80ms/1.23u/d1.23 | 45ms/0.69u/d1.44 55ms/0.85u/d1.18 30ms/0.46u/d2.17 50ms/0.77u/d1.30 | 1.31 | 2.17 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 6.040 | `0` | `0` | right | ----- | 65.0 | estimator | 225ms/3.46u/d1.15 215ms/3.31u/d1.10 165ms/2.54u/d1.18 220ms/3.38u/d1.13 185ms/2.85u/d1.05 | 50ms/0.77u/d1.30 50ms/0.77u/d1.30 50ms/0.77u/d1.30 50ms/0.77u/d1.30 | 1.18 | 1.30 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 7.515 | `1` | `1` | right | .---- | 65.0 | estimator | 130ms/2.00u/d1.50 220ms/3.38u/d1.13 180ms/2.77u/d1.08 215ms/3.31u/d1.10 175ms/2.69u/d1.11 | 50ms/0.77u/d1.30 45ms/0.69u/d1.44 50ms/0.77u/d1.30 55ms/0.85u/d1.18 | 1.50 | 1.44 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 8.770 | `1` | `1` | right | .---- | 67.5 | estimator | 85ms/1.26u/d1.26 175ms/2.59u/d1.16 215ms/3.19u/d1.06 175ms/2.59u/d1.16 220ms/3.26u/d1.09 | 50ms/0.74u/d1.35 55ms/0.81u/d1.23 50ms/0.74u/d1.35 50ms/0.74u/d1.35 | 1.26 | 1.35 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 10.120 | `0` | `0` | right | ----- | 67.5 | estimator | 235ms/3.48u/d1.16 220ms/3.26u/d1.09 175ms/2.59u/d1.16 220ms/3.26u/d1.09 180ms/2.67u/d1.13 | 45ms/0.67u/d1.50 50ms/0.74u/d1.35 50ms/0.74u/d1.35 45ms/0.67u/d1.50 | 1.16 | 1.50 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 11.470 | `,` | `,` | right | --..-- | 65.0 | estimator | 175ms/2.69u/d1.11 220ms/3.38u/d1.13 85ms/1.31u/d1.31 55ms/0.85u/d1.18 215ms/3.31u/d1.10 180ms/2.77u/d1.08 | 50ms/0.77u/d1.30 45ms/0.69u/d1.44 50ms/0.77u/d1.30 40ms/0.62u/d1.63 50ms/0.77u/d1.30 | 1.31 | 1.63 | 6 of 6
 letter | real | unadjudicated/cw-2026-08-22-031948 | 12.225 | `A` | `A` | right | .- | 65.0 | estimator | 45ms/0.69u/d1.44 215ms/3.31u/d1.10 | 50ms/0.77u/d1.30 | 1.44 | 1.30 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031948 | 12.700 | `N` | `N` | right | -. | 65.0 | estimator | 165ms/2.54u/d1.18 85ms/1.31u/d1.31 | 45ms/0.69u/d1.44 | 1.31 | 1.44 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031948 | 13.330 | `D` | `D` | right | -.. | 65.0 | estimator | 230ms/3.54u/d1.18 85ms/1.31u/d1.31 85ms/1.31u/d1.31 | 50ms/0.77u/d1.30 50ms/0.77u/d1.30 | 1.31 | 1.30 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-22-031948 | 14.805 | `1` | `1` | right | .---- | 65.0 | estimator | 130ms/2.00u/d1.50 180ms/2.77u/d1.08 220ms/3.38u/d1.13 175ms/2.69u/d1.11 215ms/3.31u/d1.10 | 50ms/0.77u/d1.30 45ms/0.69u/d1.44 50ms/0.77u/d1.30 50ms/0.77u/d1.30 | 1.50 | 1.44 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 16.020 | `1` | `1` | right | .---- | 65.0 | estimator | 100ms/1.54u/d1.54 215ms/3.31u/d1.10 180ms/2.77u/d1.08 220ms/3.38u/d1.13 175ms/2.69u/d1.11 | 50ms/0.77u/d1.30 50ms/0.77u/d1.30 45ms/0.69u/d1.44 50ms/0.77u/d1.30 | 1.54 | 1.44 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 17.410 | `0` | `0` | right | ----- | 52.5 | estimator | 220ms/4.19u/d1.40 170ms/3.24u/d1.08 215ms/4.10u/d1.37 185ms/3.52u/d1.17 220ms/4.19u/d1.40 | 55ms/1.05u/d1.05 55ms/1.05u/d1.05 40ms/0.76u/d1.31 50ms/0.95u/d1.05 | 1.40 | 1.31 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 18.395 | `W` | `W` | right | .-- | 65.0 | estimator | 75ms/1.15u/d1.15 175ms/2.69u/d1.11 215ms/3.31u/d1.10 | 60ms/0.92u/d1.08 50ms/0.77u/d1.30 | 1.15 | 1.30 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-22-031948 | 18.755 | `I` | `I` | right | .. | 65.0 | estimator | 80ms/1.23u/d1.23 75ms/1.15u/d1.15 | 60ms/0.92u/d1.08 | 1.23 | 1.08 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031948 | 19.090 | `T` | `T` | right | - | 67.5 | estimator | 150ms/2.22u/d1.35 |  | 1.35 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-22-031948 | 19.715 | `H` | `H` | right | .... | 67.5 | estimator | 75ms/1.11u/d1.11 75ms/1.11u/d1.11 80ms/1.19u/d1.19 80ms/1.19u/d1.19 | 60ms/0.89u/d1.13 15ms/0.22u/d4.50 55ms/0.81u/d1.23 | 1.19 | 4.50 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-22-031948 | 20.475 | `A` | `A` | right | .- | 67.5 | estimator | 75ms/1.11u/d1.11 250ms/3.70u/d1.23 | 55ms/0.81u/d1.23 | 1.23 | 1.23 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031948 | 21.310 | `M` | `M` | right | -- | 65.0 | estimator | 150ms/2.31u/d1.30 220ms/3.38u/d1.13 | 50ms/0.77u/d1.30 | 1.30 | 1.30 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031948 | 21.535 | `E` | `E` | right | . | 67.5 | estimator | 55ms/0.81u/d1.23 |  | 1.23 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-22-031948 | 22.020 | `A` | `A` | right | .- | 67.5 | estimator | 145ms/2.15u/d1.40 170ms/2.52u/d1.19 | 50ms/0.74u/d1.35 | 1.40 | 1.35 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-031948 | 22.505 | `N` | `N` | right | -. | 65.0 | estimator | 65ms/1.00u/d1.00 |  | 1.00 | 1.00 | 1 of 2
 letter | real | unadjudicated/cw-2026-08-22-031948 | 23.625 | `O` | `O` | right | --- | 67.5 | estimator | 190ms/2.81u/d1.07 210ms/3.11u/d1.04 175ms/2.59u/d1.16 | 55ms/0.81u/d1.23 55ms/0.81u/d1.23 | 1.16 | 1.23 | 3 of 3
 letter | real | unadjudicated/cw-2026-08-22-031948 | 24.385 | `F` | `F` | right | ..-. | 67.5 | estimator | 80ms/1.19u/d1.19 50ms/0.74u/d1.35 215ms/3.19u/d1.06 80ms/1.19u/d1.19 | 45ms/0.67u/d1.50 50ms/0.74u/d1.35 55ms/0.81u/d1.23 | 1.35 | 1.50 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-22-031948 | 25.850 | `1` | `1` | right | .---- | 67.5 | estimator | 85ms/1.26u/d1.26 180ms/2.67u/d1.13 215ms/3.19u/d1.06 175ms/2.59u/d1.16 215ms/3.19u/d1.06 | 50ms/0.74u/d1.35 50ms/0.74u/d1.35 50ms/0.74u/d1.35 55ms/0.81u/d1.23 | 1.26 | 1.35 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 27.065 | `1` | `1` | right | .---- | 67.5 | estimator | 95ms/1.41u/d1.41 215ms/3.19u/d1.06 175ms/2.59u/d1.16 215ms/3.19u/d1.06 175ms/2.59u/d1.16 | 50ms/0.74u/d1.35 55ms/0.81u/d1.23 50ms/0.74u/d1.35 55ms/0.81u/d1.23 | 1.41 | 1.35 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-031948 | 28.055 | `7` | `7` | right | --... | 67.5 | estimator | 440ms/6.52u/d2.17 80ms/1.19u/d1.19 60ms/0.89u/d1.13 80ms/1.19u/d1.19 | 50ms/0.74u/d1.35 55ms/0.81u/d1.23 35ms/0.52u/d1.93 | 2.17 | 1.93 | 4 of 5
 letter | real | unadjudicated/cw-2026-08-22-032012 | 1.765 | `O` | `T` | wrong | - | 52.5 | estimator | 180ms/3.43u/d1.14 |  | 1.14 | 1.00 | 1 of 1
 letter | real | unadjudicated/cw-2026-08-22-032012 | 2.525 | `F` | `F` | right | ..-. | 52.5 | estimator | 80ms/1.52u/d1.52 50ms/0.95u/d1.05 215ms/4.10u/d1.37 80ms/1.52u/d1.52 | 45ms/0.86u/d1.17 50ms/0.95u/d1.05 55ms/1.05u/d1.05 | 1.52 | 1.17 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-22-032012 | 3.990 | `1` | `1` | right | .---- | 60.0 | estimator | 85ms/1.42u/d1.42 180ms/3.00u/d1.00 215ms/3.58u/d1.19 175ms/2.92u/d1.03 215ms/3.58u/d1.19 | 50ms/0.83u/d1.20 50ms/0.83u/d1.20 50ms/0.83u/d1.20 55ms/0.92u/d1.09 | 1.42 | 1.20 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-032012 | 5.205 | `1` | `1` | right | .---- | 67.5 | estimator | 95ms/1.41u/d1.41 215ms/3.19u/d1.06 175ms/2.59u/d1.16 215ms/3.19u/d1.06 175ms/2.59u/d1.16 | 50ms/0.74u/d1.35 55ms/0.81u/d1.23 50ms/0.74u/d1.35 55ms/0.81u/d1.23 | 1.41 | 1.35 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-032012 | 6.195 | `7` | `7` | right | --... | 67.5 | estimator | 440ms/6.52u/d2.17 80ms/1.19u/d1.19 60ms/0.89u/d1.13 80ms/1.19u/d1.19 | 50ms/0.74u/d1.35 55ms/0.81u/d1.23 35ms/0.52u/d1.93 | 2.17 | 1.93 | 4 of 5
 letter | real | unadjudicated/cw-2026-08-22-032012 | 7.425 | `-` | `.` | added | .-.-.- | 67.5 | estimator | 85ms/1.26u/d1.26 160ms/2.37u/d1.27 80ms/1.19u/d1.19 300ms/4.44u/d1.48 215ms/3.19u/d1.06 | 55ms/0.81u/d1.23 55ms/0.81u/d1.23 50ms/0.74u/d1.35 50ms/0.74u/d1.35 | 1.48 | 1.35 | 5 of 6
 letter | real | unadjudicated/cw-2026-08-22-032012 | 8.640 | `-` | `1` | added | .---- | 65.0 | estimator | 60ms/0.92u/d1.08 210ms/3.23u/d1.08 175ms/2.69u/d1.11 215ms/3.31u/d1.10 175ms/2.69u/d1.11 | 55ms/0.85u/d1.18 55ms/0.85u/d1.18 50ms/0.77u/d1.30 50ms/0.77u/d1.30 | 1.11 | 1.30 | 5 of 5
 letter | real | unadjudicated/cw-2026-08-22-032012 | 9.885 | `.` | `.` | right | .-.-.- | 65.0 | estimator | 85ms/1.31u/d1.31 175ms/2.69u/d1.11 80ms/1.23u/d1.23 215ms/3.31u/d1.10 50ms/0.77u/d1.30 215ms/3.31u/d1.10 | 50ms/0.77u/d1.30 50ms/0.77u/d1.30 55ms/0.85u/d1.18 55ms/0.85u/d1.18 30ms/0.46u/d2.17 | 1.31 | 2.17 | 6 of 6
 letter | real | unadjudicated/cw-2026-08-22-032012 | 11.125 | `L` | `L` | right | .-.. | 65.0 | estimator | 45ms/0.69u/d1.44 220ms/3.38u/d1.13 80ms/1.23u/d1.23 65ms/1.00u/d1.00 | 50ms/0.77u/d1.30 50ms/0.77u/d1.30 50ms/0.77u/d1.30 | 1.44 | 1.30 | 4 of 4
 letter | real | unadjudicated/cw-2026-08-22-032012 | 11.500 | `I` | `I` | right | .. | 65.0 | estimator | 85ms/1.31u/d1.31 80ms/1.23u/d1.23 | 50ms/0.77u/d1.30 | 1.31 | 1.30 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-032012 | 11.995 | `N` | `N` | right | -. | 65.0 | estimator | 220ms/3.38u/d1.13 85ms/1.31u/d1.31 | 50ms/0.77u/d1.30 | 1.31 | 1.30 | 2 of 2
 letter | real | unadjudicated/cw-2026-08-22-032012 | 12.715 | `K` | `K` | right | -.- | 67.5 | estimator | 215ms/3.19u/d1.06 80ms/1.19u/d1.19 170ms/2.52u/d1.19 | 55ms/0.81u/d1.23 55ms/0.81u/d1.23 | 1.19 | 1.23 | 3 of 3
